// http://www.geomidpoint.com/random/ 600m from 37.939829574 -99.035666524

35.51923371,-103.706005
38.15636553,-93.63312709
31.84575121,-100.30204
30.93297257,-93.96993039
35.14858179,-96.03282318
37.38821722,-102.6386393
35.15893482,-92.47239131
32.43533342,-97.14386347
29.79262787,-97.71389129
32.5638993,-93.7161392
37.58712166,-88.16986883
40.60521505,-92.31862719
39.30227127,-95.24989518
36.79187196,-95.22170363
35.10163829,-89.91039772
32.89800955,-91.46010392
40.1531314,-91.61790454
37.8950085,-106.1118051
34.36888789,-106.9456001
37.13880927,-96.22459449
34.9706461,-106.9158587
42.21681247,-99.81658946
41.87343372,-100.0591356
45.04480579,-105.6102841
42.46212636,-104.806018
34.72727245,-104.2147282
37.33303209,-96.15589821
35.33470833,-98.82633983
46.20776741,-101.1331121
32.26242694,-95.04432179
32.6082133,-105.644192
38.06908944,-88.87334667
31.82522352,-96.81698636
44.38673407,-103.7682561
34.00467864,-97.57568382
32.32001883,-93.29117966
38.60104716,-99.95032741
44.13044406,-98.27791562
37.39516385,-104.6138812
44.60636941,-96.007555
35.09260885,-106.5822135
34.93102686,-107.0627276
40.93668322,-102.6815834
41.65080868,-92.05456897
35.48523721,-107.8958064
37.01767918,-95.38341367
40.65820395,-107.3883821
30.39651626,-101.9876639
42.06392163,-91.4442684
40.8367267,-103.2415952
35.95908983,-100.4524169
45.54817791,-103.8957532
39.04260599,-102.2281907
39.88164007,-104.2756275
42.33823484,-93.98396568
36.65417633,-94.19172742
30.91475151,-93.24495895
37.90501012,-105.3360755
31.71911204,-100.4868131
32.87260773,-102.0170992
37.37637254,-89.57443078
43.92269735,-96.02696945
30.21010973,-97.4475674
41.82026214,-102.9103932
35.79124513,-102.5549878
43.55138387,-94.3746533
41.77423795,-90.0540824
42.8836712,-93.27797595
32.92488373,-93.85549874
30.57562313,-102.2527995
35.68773199,-96.66512588
44.85750436,-94.14731994
30.7601967,-103.5874738
38.29115877,-95.73651768
35.8595696,-93.49253124
38.57516189,-97.01659225
39.60287827,-92.01963281
35.80241188,-101.2721662
37.38731766,-91.22602703
31.97327388,-94.47163896
39.57690072,-89.03710826
37.3949897,-90.22036593
42.39219605,-96.43785417
32.6553882,-94.08006497
36.83665011,-90.99365034
35.9758197,-98.47090652
33.85432529,-89.86908446
41.14192274,-108.8820462
29.42202783,-97.08027726
40.86551152,-100.1367162
40.86644151,-98.82776577
36.97289558,-98.58802175
45.15262298,-93.47222973
40.48657111,-94.7631908
40.12720286,-97.60240651
33.28137315,-98.02450491
41.14815051,-98.61955684
32.16260921,-101.6493818
37.86411606,-101.0456257
42.44854343,-99.84552377
37.22249552,-96.31061652
42.93162264,-90.2869653
41.99486089,-96.28492626
40.4603506,-91.74404875
46.16253384,-102.3743098
41.32309117,-91.78307387
34.98790733,-91.0495844
32.98395742,-94.21531965
41.28146857,-93.12524976
38.46261856,-104.7251382
39.30236299,-92.19590489
37.9376686,-108.8236702
31.284602,-95.75478606
37.09827803,-97.05635056
35.14598049,-95.09429389
32.91044585,-99.16865495
35.78056886,-94.10843107
34.30236207,-108.1656333
40.43739837,-105.6509695
38.7707785,-103.2731157
39.92852929,-99.4723333
35.35108323,-95.18312097
40.93301872,-94.70155677
31.79650467,-104.0157705
40.15228806,-108.4213965
41.71469952,-92.49060506
34.21252506,-103.9385374
43.56129683,-95.95930504
33.61711011,-97.2591631
42.65751981,-94.42277785
36.87120223,-105.7175893
37.84080296,-90.4515849
35.69051814,-92.49905842
35.9427722,-102.9499565
34.63433781,-90.75183283
34.19651095,-98.69765613
39.6643912,-90.90096463
36.54213202,-100.2956047
40.05718289,-104.5431929
38.7120853,-103.7000246
38.07271857,-96.3117878
34.88132128,-106.8189447
36.02847553,-92.99013456
41.34504796,-96.90704709
32.19498334,-104.6574445
38.57176687,-89.40814566
35.22323576,-104.3412532
42.96641936,-96.79613986
40.12817496,-99.9049006
37.8015291,-101.430119
34.70234936,-100.6726552
36.53453087,-103.9321523
33.30033219,-93.36181549
32.83833944,-98.97356363
45.40788228,-94.83974895
44.34157758,-97.27459535
36.54150443,-103.9928712
30.08893044,-99.64972685
30.34163144,-102.3770533
34.56691869,-106.3296172
33.24331612,-92.45348424
39.63706776,-94.46223548
35.27938024,-95.7906849
37.05851895,-95.11146482
36.73129146,-98.31468147
45.47621508,-97.92585194
32.28312658,-106.376845
43.21385595,-97.85908102
39.04217309,-102.5754182
31.51465383,-93.42236676
36.14399692,-91.05672476
31.34059567,-105.5999151
35.49118275,-89.24175792
38.317559,-104.7604889
33.11818433,-106.1232364
41.99548993,-107.6857345
37.83272432,-99.90016349
37.966065,-104.2052038
30.47117188,-102.1497255
39.24137374,-89.08792679
35.67123918,-106.0634434
33.2757527,-103.1164585
43.66674009,-99.73260376
39.77871178,-101.5447508
29.49155255,-100.8634301
36.6822816,-106.5876026
38.50957361,-98.9871334
41.86681686,-99.45490182
37.81375884,-91.70927761
35.90618836,-103.7371752
32.80471463,-105.3887899
37.84577163,-102.2257671
36.40705884,-109.0052521
40.60952298,-93.49921827
39.66910282,-91.96952348
39.53197507,-105.2601108
37.08494907,-98.90201866
33.62603906,-98.20803653
42.10355802,-97.25309948
37.60352402,-97.77403822
33.34529252,-94.68604607
43.19664756,-108.0350076
32.86282332,-105.7925059
33.00736342,-100.130177
34.10263987,-108.5910703
32.23512339,-91.5421412
33.97818554,-90.63824512
40.52566091,-91.97303374
34.10847361,-97.01973557
41.33908823,-99.73928694
33.69628961,-107.2407546
37.29011508,-101.8577129
42.83752389,-104.5265616
30.03853421,-96.96827034
33.94556137,-102.8138726
34.96211118,-92.01708547
34.54687528,-98.38548121
39.56352347,-105.6318071
45.35022014,-99.44708717
35.58578322,-91.98617982
33.58947648,-107.4968843
36.69830068,-104.488452
33.46487688,-94.25554576
36.03978328,-108.325614
32.04523814,-94.13952248
34.38627581,-99.72593642
41.15376342,-101.8435974
30.89627609,-95.31633102
43.92641782,-104.6485447
37.23751862,-89.80793123
45.3244632,-96.42910017
40.63570413,-93.39072356
40.30409687,-100.8782003
38.1459918,-93.22902647
44.29171031,-100.4050293
32.4287997,-105.1125953
42.80465042,-102.539369
40.97642547,-98.0521364
31.02355997,-100.2528423
39.02757998,-88.20558409
36.23890919,-99.59591929
35.13924388,-99.99047885
38.15387284,-93.01562642
45.47937092,-102.2463334
38.20446934,-106.4170381
36.95271897,-98.66555158
41.34246034,-106.2838465
32.19453653,-96.77255154
34.77798459,-90.85171671
40.09832345,-105.0455538
31.94505511,-93.69897343
35.42143481,-97.55977778
44.10921945,-100.404919
31.57061902,-95.76278042
34.51545918,-93.24505667
33.45343916,-102.1944091
36.30910254,-107.0225271
42.18137198,-93.07783375
43.19560666,-105.0806159
35.51105699,-97.1652901
34.74666153,-93.45859183
39.23207249,-88.2667004
41.71079396,-92.31626255
30.29182421,-101.8098939
33.84260048,-95.0967967
36.3120692,-109.1890168
34.57943457,-97.09351033
39.14541694,-102.3733184
38.98244132,-89.29906618
41.19272653,-106.247265
33.67506265,-95.48537111
35.72262375,-104.0389465
42.05944568,-94.59527444
38.49599357,-105.8928554
35.91075938,-90.36402961
31.50967642,-95.15366272
40.45871797,-104.5424498
42.56465799,-102.0522422
37.27950568,-90.61283189
39.22814392,-91.93889989
38.75961651,-101.3476771
34.25384477,-105.6349995
38.49001543,-106.9181406
36.16056691,-105.7796213
33.65299474,-97.69409482
41.32497815,-100.347817
36.04931209,-91.19045745
43.6214858,-105.470625
36.75460573,-93.85981794
38.41246062,-94.85741593
43.48531453,-90.65601495
41.63758498,-104.8039499
38.98976763,-106.7720836
29.76675439,-101.3504945
46.03843136,-99.62620591
33.36525535,-97.62418027
37.95077563,-98.38106078
35.04338894,-96.95717497
36.53701465,-98.79113518
41.06427762,-109.0233882
39.48042281,-95.40545099
45.73732468,-100.1645232
41.67891351,-92.67943624
34.23302171,-100.3458129
41.18897133,-106.4539961
35.72129526,-102.1129356
40.30884063,-99.41782729
34.67797017,-93.46776214
44.73312611,-97.53772757
34.15421156,-101.7293611
30.18884886,-96.32987596
39.47657071,-93.17492043
42.79073885,-90.14412246
29.79598246,-99.8936789
31.54076536,-96.87543886
35.27487978,-106.5812758
40.49181217,-108.759286
37.09438012,-91.91501001
37.75225523,-107.9289046
43.86623691,-105.0493175
43.66331059,-92.15384231
45.26302732,-102.3345248
39.3439499,-92.02830791
37.41610643,-96.80421738
44.7394245,-95.96681318
37.82580543,-107.4487722
44.86019199,-93.34498554
40.98298936,-104.2237133
43.75109551,-92.23248052
39.53884587,-89.59889676
32.77149753,-90.56174674
36.93127012,-104.3313653
32.78169689,-99.2321955
39.72357043,-103.2411611
43.90309345,-104.9195875
37.10959816,-88.26410663
38.03566836,-100.7345133
45.91032184,-99.81009923
34.0550571,-103.4349282
38.24438652,-96.64607189
45.7561643,-100.8792696
38.81138989,-95.46136015
36.94356543,-93.5073025
32.29324811,-94.55209392
44.70244022,-102.146021
31.75055597,-102.6845154
39.20721298,-93.1525279
43.26218498,-106.0848618
44.26056916,-101.5888681
29.64449178,-98.53875537
42.98126933,-105.0374699
30.04532469,-96.34172845
38.43103693,-109.2439682
43.07451613,-107.7830904
38.21234807,-102.642144
36.76475749,-108.8166849
31.84530194,-100.1304387
42.60103098,-90.05704081
33.29902862,-106.7942827
41.37804684,-107.0983544
40.69124092,-98.07330714
38.77834641,-103.0553157
32.41298358,-99.33694706
33.55535171,-104.7732478
39.56881867,-102.597615
37.49492961,-107.9241826
37.13598983,-97.19918007
41.27555278,-95.49042333
41.73915453,-109.1436288
40.37182616,-99.49247315
41.67407124,-101.1945564
34.02004299,-92.37469584
41.22817215,-101.965203
44.31530753,-91.57333469
35.1944745,-89.54350034
38.81528802,-97.1342027
39.97454306,-95.444621
36.79825495,-105.4503859
42.10791278,-103.062147
44.42826639,-103.3939451
42.0263353,-98.54978085
35.56109741,-92.51276882
44.35467265,-92.81265159
43.24704978,-103.3679629
35.11280254,-94.92562689
43.43050434,-107.1598322
32.37114971,-96.76673988
39.59322867,-100.9981951
32.87671069,-106.9542555
39.17925945,-88.89559272
43.58404535,-92.44669565
34.94225799,-103.6605577
37.36638126,-97.84608447
42.42227025,-101.3758044
33.33544468,-100.671296
34.11257025,-91.65201993
41.83739288,-100.8066675
38.19659773,-94.08738429
38.72469873,-89.04505814
30.68198123,-95.89156217
